date,sine_up,sine_down,sine_off_up,sine_off_down,rnd0,rnd1,noisy_up,noisy_down
2000-02-04,54.75528258147577,45.24471741852423,65.24471741852423,134.75528258147577,50.63828383174542,49.2434687271139,59.221861525021815,49.20438702690363
2000-02-07,55.0,45.0,65.0,135.0,54.25497378205948,48.309381238614726,58.44097081523607,48.136303102515654
2000-02-08,54.75528258147577,45.24471741852423,65.24471741852423,134.75528258147577,51.506942669317525,46.8734380185574,57.85009891359786,47.98984394744121
2000-02-09,54.045084971874736,45.954915028125264,65.95491502812526,134.04508497187473,52.6047929046423,46.41641173487892,56.405561141380524,46.225927425272126
2000-02-10,52.93892626146237,47.06107373853763,67.06107373853763,132.93892626146237,51.513064722603886,46.05775969842546,56.23381779349412,51.0202080566624
2000-02-11,51.545084971874736,48.454915028125264,68.45491502812526,131.54508497187473,53.097357564687584,45.70557311581761,53.922819348407266,52.77777457855429
2000-02-14,50.0,50.0,70.0,130.0,50.48632393210412,48.59013016076873,54.632567344122634,53.34195092268085
2000-02-15,48.454915028125264,51.545084971874736,71.54508497187473,128.45491502812527,54.47426948141695,47.253265636248635,49.521247711835,53.27225412800551
2000-02-16,47.06107373853764,52.93892626146236,72.93892626146237,127.06107373853763,52.041574154728835,48.31503281715428,50.08572393024444,57.202609915620165
2000-02-17,45.954915028125264,54.045084971874736,74.04508497187473,125.95491502812527,54.72122743231014,46.27811626781518,47.71538159814452,57.1246413352075
2000-02-18,45.24471741852423,54.75528258147577,74.75528258147577,125.24471741852423,51.532176214549295,49.195630484187966,48.784534009640495,58.68154535016701
2000-02-21,45.0,55.0,75.0,125.0,51.07673064469234,49.541157369308216,47.77893527786949,57.063538741645836
2000-02-22,45.24471741852423,54.75528258147577,74.75528258147577,125.24471741852423,53.71817687409337,48.88250243383103,47.2974749674481,57.09275197654286
2000-02-23,45.954915028125264,54.045084971874736,74.04508497187474,125.95491502812526,54.815504316608624,49.0014196292631,49.5545195013868,54.140171255726706
2000-02-24,47.06107373853763,52.93892626146237,72.93892626146237,127.06107373853763,52.97692707821495,45.9516556972968,51.329823650107656,55.79559929744303
2000-02-25,48.454915028125264,51.545084971874736,71.54508497187474,128.45491502812527,51.32184763865672,49.86018687729769,50.49080406017016,53.506903704407144
2000-02-28,50.0,50.0,70.0,130.0,54.550031264661186,47.77544487223413,50.380139159302445,53.87703376438655
2000-02-29,51.545084971874736,48.454915028125264,68.45491502812527,131.54508497187473,51.75703703968146,47.04317262017905,55.42161508442749,51.8629357842287
2000-03-01,52.93892626146236,47.06107373853764,67.06107373853763,132.93892626146237,52.483392222322045,49.55883461316763,52.97215769047737,49.69038828140184
2000-03-02,54.045084971874736,45.954915028125264,65.95491502812527,134.04508497187473,51.96136162291894,45.21708860679144,58.62976633685531,50.54000091084389
2000-03-03,54.75528258147577,45.24471741852423,65.24471741852423,134.75528258147577,51.18759414546969,48.364930639948106,58.895643513142986,46.97236554127572
2000-03-06,55.0,45.0,65.0,135.0,52.22049887619423,45.10970311526337,56.021676290088976,47.3332584739673
2000-03-07,54.75528258147577,45.24471741852423,65.24471741852423,134.75528258147577,54.66267052181374,45.33191234377542,54.9387809779166,49.04061321627508
2000-03-08,54.045084971874736,45.954915028125264,65.95491502812526,134.04508497187473,54.98246335529419,48.85527758741307,58.808484462444135,48.62259982570965
2000-03-09,52.93892626146237,47.06107373853763,67.06107373853763,132.93892626146237,54.84009887502218,46.74230269033146,55.579805042396906,49.10606554014292
2000-03-10,51.54508497187474,48.45491502812526,68.45491502812526,131.54508497187473,52.80267903025444,47.75518238677976,53.4607141237662,52.952288615847976
2000-03-13,50.0,50.0,70.0,130.0,54.647351053300454,49.27763326895495,50.59159426410733,51.778445420286324
2000-03-14,48.45491502812527,51.54508497187473,71.54508497187473,128.45491502812527,51.33873404670987,48.82075498527762,50.76252060809871,52.173944480794496
2000-03-15,47.06107373853764,52.93892626146236,72.93892626146236,127.06107373853764,53.82224373697258,49.98861664029667,51.387627632596335,54.09465538342715
2000-03-16,45.95491502812526,54.04508497187474,74.04508497187474,125.95491502812526,51.787397693272894,49.71339855089285,46.814943217213916,57.36529737851712
2000-03-17,45.24471741852423,54.75528258147577,74.75528258147577,125.24471741852423,52.537132779558846,47.21979833533675,49.242428913884346,57.11833069034944
2000-03-20,45.0,55.0,75.0,125.0,51.05542862120851,46.9834589873128,47.164667827793124,55.12332145781941
2000-03-21,45.24471741852423,54.75528258147577,74.75528258147577,125.24471741852423,54.0029235770745,49.945548337292,46.10008735008925,55.9114462663042
2000-03-22,45.954915028125264,54.045084971874736,74.04508497187473,125.95491502812527,53.904168476709714,45.37397484248388,46.73556582300581,58.40807269408458
2000-03-23,47.06107373853763,52.93892626146237,72.93892626146237,127.06107373853763,53.853203646050396,45.1737987720732,50.99252566673063,55.727913089058
2000-03-24,48.45491502812525,51.54508497187475,71.54508497187474,128.45491502812524,54.178524137398725,46.62990597421067,53.25294845658991,55.5350051501932
2000-03-27,49.99999999999999,50.00000000000001,70.0,130.0,54.540436722765996,47.46823099408087,54.55960536705805,51.886726229236494
2000-03-28,51.54508497187474,48.45491502812526,68.45491502812526,131.54508497187473,51.57091133158225,47.34493765261682,55.62780156543229,49.33377376443853
2000-03-29,52.93892626146236,47.06107373853764,67.06107373853764,132.93892626146237,50.30748948590545,49.9353686060626,54.576064810222704,50.43163387920978
2000-03-30,54.04508497187473,45.95491502812527,65.95491502812527,134.04508497187473,52.724786158390245,45.53443780938317,54.82701924152559,47.51480871594812
2000-03-31,54.75528258147577,45.24471741852423,65.24471741852423,134.75528258147577,51.80559692989619,48.38156439797469,55.795556484538245,46.354996243139034
2000-04-03,55.0,45.0,65.0,135.0,50.16093718722603,48.19789295901543,56.97699652504114,49.731770076069814
2000-04-04,54.75528258147577,45.24471741852423,65.24471741852423,134.75528258147577,53.26862625278735,48.94920082279372,58.08408903498046,46.74773420109392
2000-04-05,54.04508497187474,45.95491502812526,65.95491502812526,134.04508497187476,51.97792347949209,47.637941774521856,56.56068036934631,50.724950909389136
2000-04-06,52.93892626146237,47.06107373853763,67.06107373853763,132.93892626146237,50.08241328328987,47.83627743476425,53.390265723669636,50.32380837950054
2000-04-07,51.54508497187473,48.45491502812527,68.45491502812527,131.54508497187473,54.50939413189594,48.92464271929371,55.354659088913856,53.086365901018915
2000-04-10,50.00000000000001,49.99999999999999,70.0,130.0,50.919036576511395,47.23408531743629,50.707514860991395,53.91283605416112
2000-04-11,48.45491502812528,51.54508497187472,71.54508497187473,128.45491502812527,52.67584205827879,46.03667282842372,51.33200870010151,55.050341034533716
2000-04-12,47.06107373853764,52.93892626146236,72.93892626146236,127.06107373853764,54.986530785601374,48.96966784675443,51.73914156188436,54.877297148090534
2000-04-13,45.95491502812526,54.04508497187474,74.04508497187474,125.95491502812526,53.101530337302755,48.26017764071662,49.09698556655566,56.59353909598562
2000-04-14,45.24471741852423,54.75528258147577,74.75528258147577,125.24471741852423,52.334491117583035,46.26304354771309,47.708778995441634,58.94860886630151
2000-04-17,45.0,55.0,75.0,125.0,51.60094047578541,46.92054165202457,49.70950354721788,57.589571533419274
2000-04-18,45.24471741852423,54.75528258147577,74.75528258147577,125.24471741852423,54.86547676110589,49.522392842266555,50.12968118843018,57.74673422786178
2000-04-19,45.954915028125264,54.045084971874736,74.04508497187473,125.95491502812527,51.881767877165565,48.07783872790028,49.90866007514823,54.459308915641195
2000-04-20,47.06107373853763,52.93892626146237,72.93892626146237,127.06107373853763,50.40503756996918,45.99935442511743,51.32434896888471,57.13134354175578
2000-04-21,48.45491502812525,51.54508497187475,71.54508497187474,128.45491502812524,53.7726177258469,48.21048481176477,49.480275283464294,54.98112496379629
2000-04-24,49.99999999999999,50.00000000000001,70.0,130.0,51.05828910168802,45.994777919444786,51.99992248186578,52.319990659562265
2000-04-25,51.54508497187474,48.45491502812526,68.45491502812526,131.54508497187473,50.71626475883013,49.11096375645265,52.806725746371384,51.64526501494165
2000-04-26,52.93892626146236,47.06107373853764,67.06107373853764,132.93892626146237,53.42104120369683,47.91737260190998,55.14878137914167,51.85832203216683
2000-04-27,54.04508497187473,45.95491502812527,65.95491502812527,134.04508497187473,54.05121121482361,45.079971310893335,56.08796259476442,48.98270501241474
2000-04-28,54.75528258147577,45.24471741852423,65.24471741852423,134.75528258147577,54.952735479148394,45.609652692111084,58.295490737697165,45.89091412487591
2000-05-01,55.0,45.0,65.0,135.0,51.188424319103866,47.33595180119,57.33049494903486,48.282072351206914
2000-05-02,54.75528258147577,45.24471741852423,65.24471741852423,134.75528258147577,51.6249816061689,48.78114458736328,56.387410538351745,45.71342778165045
2000-05-03,54.04508497187474,45.95491502812526,65.95491502812526,134.04508497187476,54.13179928716043,45.681856025085864,58.38160297449659,50.42221382518885
2000-05-04,52.93892626146237,47.06107373853763,67.06107373853763,132.93892626146237,50.53396243103336,46.20963291751078,54.0464272077482,49.398297445309105
2000-05-05,51.545084971874736,48.454915028125264,68.45491502812527,131.54508497187473,51.00295141240501,48.6444409922502,52.40939785764302,50.66065128931253
2000-05-08,50.00000000000001,49.99999999999999,70.0,130.0,52.232526189703265,47.302153865135146,52.60415628074974,53.50384301645414
2000-05-09,48.45491502812528,51.54508497187472,71.54508497187473,128.45491502812527,52.76502160123229,45.17631054896395,50.827853847959254,56.27116215212338
2000-05-10,47.06107373853764,52.93892626146236,72.93892626146236,127.06107373853764,53.383566654272194,45.23145240424503,51.57171157072245,54.13688995111363
2000-05-11,45.954915028125264,54.045084971874736,74.04508497187474,125.95491502812526,54.44869545390589,49.74500319078877,49.17153546535157,56.16006638741697
2000-05-12,45.24471741852423,54.75528258147577,74.75528258147577,125.24471741852423,50.18873378647896,48.224716260673056,47.114810319592884,55.5241130985102
2000-05-15,45.0,55.0,75.0,125.0,52.85090789551729,48.655759157807104,48.95649362721827,58.91428192296116
2000-05-16,45.24471741852423,54.75528258147577,74.75528258147577,125.24471741852423,50.66616168733461,49.90060957134408,47.475579871486204,59.17695158148386
2000-05-17,45.954915028125264,54.045084971874736,74.04508497187473,125.95491502812527,52.409685130687244,48.588970914482715,47.402197220087295,54.98665342858184
2000-05-18,47.06107373853763,52.93892626146237,72.93892626146237,127.06107373853763,51.74573966066142,47.89295829709775,47.691416000137565,54.41600158945721
2000-05-19,48.45491502812525,51.54508497187475,71.54508497187476,128.45491502812524,53.50474242461662,48.86998030765259,52.65549659650763,55.284270305071004
2000-05-22,49.99999999999999,50.00000000000001,70.0,130.0,53.97539420207011,48.0498081022762,50.47148423258934,53.62635470979907
2000-05-23,51.545084971874736,48.454915028125264,68.45491502812526,131.54508497187473,51.72365381775773,49.36632377125946,54.11914342140435,50.76659469117858
2000-05-24,52.93892626146235,47.06107373853765,67.06107373853766,132.93892626146234,51.3112900970114,49.31601972432428,55.692661446358805,50.57728726979218
2000-05-25,54.04508497187473,45.95491502812527,65.95491502812527,134.04508497187473,50.459449277538035,48.52263245621827,59.02951159775409,50.58571791244129
2000-05-26,54.75528258147577,45.24471741852423,65.24471741852423,134.75528258147577,53.06894880275317,46.84175637415647,59.30204226589931,45.640920022385906
2000-05-29,55.0,45.0,65.0,135.0,50.275283831858815,49.10403361294828,58.03269561636064,48.51489646230829
2000-05-30,54.75528258147577,45.24471741852423,65.24471741852423,134.75528258147577,53.255324302276804,46.35244084015054,59.35389815406465,47.82840568275149
2000-05-31,54.04508497187474,45.95491502812526,65.95491502812526,134.04508497187476,50.842058949828164,45.850699133727986,55.36992062119427,50.32937990463914
2000-06-01,52.93892626146237,47.06107373853763,67.06107373853763,132.93892626146237,51.04463897251696,49.95322554398308,56.3963923328227,51.76307418957732
2000-06-02,51.545084971874736,48.454915028125264,68.45491502812527,131.54508497187473,53.99877030007386,45.84875294837209,54.77898938551577,52.82020758799622
2000-06-05,50.00000000000002,49.99999999999998,69.99999999999997,130.00000000000003,54.61942539273789,46.54843357635537,50.17537729123231,54.816600743912744
2000-06-06,48.45491502812528,51.54508497187472,71.54508497187473,128.45491502812527,53.41305438486662,49.88119942875866,48.557067392723155,55.18934973562626
2000-06-07,47.06107373853764,52.93892626146236,72.93892626146236,127.06107373853764,51.73934231907516,45.60441517172702,48.27461023546026,53.78575283747395
2000-06-08,45.954915028125264,54.045084971874736,74.04508497187474,125.95491502812526,50.00735874695462,47.81162514451293,46.01918893590789,55.35429487270634
2000-06-09,45.24471741852423,54.75528258147577,74.75528258147577,125.24471741852423,53.387301331505384,47.65562223922608,47.566156988559264,55.27402200788192
2000-06-12,45.0,55.0,75.0,125.0,51.81658857828433,49.48983302561973,49.93576153072541,58.85480341441483
2000-06-13,45.24471741852423,54.75528258147577,74.75528258147577,125.24471741852423,54.44090449655249,46.91316664465116,45.65062066441181,56.86816911219927
2000-06-14,45.954915028125264,54.045084971874736,74.04508497187473,125.95491502812527,50.220122179646005,47.494484667652436,48.49559401640725,54.40857930909163
2000-06-15,47.061073738537615,52.938926261462385,72.93892626146238,127.06107373853762,53.13573649389061,47.25237247063072,51.28228825272343,54.69075865376193
2000-06-16,48.45491502812525,51.54508497187475,71.54508497187476,128.45491502812524,50.58017598470449,49.74656334643127,51.19071131588575,53.670568359981935
2000-06-19,49.99999999999999,50.00000000000001,70.00000000000001,130.0,51.67362776355284,47.54898826458093,53.981315575901185,52.55868558358179
2000-06-20,51.545084971874736,48.454915028125264,68.45491502812526,131.54508497187473,51.52766363180411,48.59885475805311,54.955380515907116,52.69954178884623
2000-06-21,52.93892626146237,47.06107373853763,67.06107373853763,132.93892626146237,51.33166189013401,46.57913014998348,54.13907478030872,49.09071241621203
2000-06-22,54.04508497187473,45.95491502812527,65.95491502812527,134.04508497187473,53.14101573094971,45.70084379296105,54.67666136908249,46.062503155315106
2000-06-23,54.75528258147577,45.24471741852423,65.24471741852423,134.75528258147577,51.62442454592874,47.7014059475456,57.17068931040146,45.88510732099391
2000-06-26,55.0,45.0,65.0,135.0,51.79528866854124,45.51003181034697,58.14326040129865,45.834924745562475
2000-06-27,54.755282581475775,45.244717418524225,65.24471741852422,134.75528258147577,52.59715131491936,48.75316190941332,56.18403153298329,49.12972622874264
2000-06-28,54.04508497187474,45.95491502812526,65.95491502812526,134.04508497187476,50.25539729020329,45.04337625312543,58.43004041799997,50.297893555966596
2000-06-29,52.93892626146237,47.06107373853763,67.06107373853763,132.93892626146237,53.03351098195259,49.35995113883133,57.20712371792964,47.50537983916424
2000-06-30,51.545084971874736,48.454915028125264,68.45491502812527,131.54508497187473,50.92501039835884,48.34038210558043,56.30471228088907,51.487569644776386
2000-07-03,49.99999999999999,50.00000000000001,70.00000000000001,130.0,53.987347074098054,48.71259946707468,50.44672434829014,52.15282184538411
2000-07-04,48.45491502812528,51.54508497187472,71.54508497187472,128.45491502812527,51.826797127454725,46.83550136545934,51.33166780649665,56.52145079240175
2000-07-05,47.061073738537644,52.938926261462356,72.93892626146236,127.06107373853764,50.74543238117918,46.454569205742274,49.41048392014336,57.79248923131769
2000-07-06,45.954915028125264,54.045084971874736,74.04508497187474,125.95491502812526,51.491761371971364,47.35241476663453,50.7700389657735,54.18964743068195
2000-07-07,45.24471741852424,54.75528258147576,74.75528258147575,125.24471741852425,54.66874346217437,45.18842865891556,46.3193314495007,55.37428722881999
2000-07-10,45.0,55.0,75.0,125.0,53.671048805939634,48.72319279194302,49.0489693861446,59.37974211096099
2000-07-11,45.24471741852423,54.75528258147577,74.75528258147577,125.24471741852423,52.750766920333106,45.486970642576985,48.05742315898771,56.92580904676714
2000-07-12,45.954915028125264,54.045084971874736,74.04508497187473,125.95491502812527,50.73265126319501,45.68928116808911,50.56997140874043,57.890584267475845
2000-07-13,47.061073738537644,52.938926261462356,72.93892626146236,127.06107373853764,53.27779412740846,47.04728968808169,47.17986400151497,54.55714078170419
2000-07-14,48.45491502812525,51.54508497187475,71.54508497187476,128.45491502812524,52.07221052508464,46.457659525012204,48.50087763683027,54.540500123450975
2000-07-17,49.99999999999999,50.00000000000001,70.00000000000001,130.0,53.910456127971365,48.46441468842963,50.06224039617302,51.91858260277932
2000-07-18,51.545084971874736,48.454915028125264,68.45491502812526,131.54508497187473,51.233353944947666,47.535046246731596,52.64335775426203,50.476120431029884
2000-07-19,52.93892626146234,47.06107373853766,67.06107373853766,132.93892626146234,52.73341282064973,48.35926517012864,53.25353437239952,48.706236133341264
2000-07-20,54.04508497187473,45.95491502812527,65.95491502812527,134.04508497187473,53.993459797123904,47.967474229231165,56.80190820772419,46.61659441500285
2000-07-21,54.75528258147577,45.24471741852423,65.24471741852423,134.75528258147577,50.749945545865685,45.92054714545488,54.78671667563648,46.10907882385851
2000-07-24,55.0,45.0,65.0,135.0,51.27251127556314,45.38436986185261,57.39020885879083,45.40507873428835
2000-07-25,54.75528258147577,45.24471741852423,65.24471741852423,134.75528258147577,50.31986418962865,46.94961524087359,56.948383448568705,46.171313141108364
2000-07-26,54.04508497187475,45.95491502812525,65.95491502812526,134.04508497187476,50.059338738445,45.12161777654085,55.13277398077441,50.338053063979295
2000-07-27,52.93892626146237,47.06107373853763,67.06107373853763,132.93892626146237,51.90208491720341,46.85502438658205,55.05221325869653,50.58283932615409
2000-07-28,51.545084971874736,48.454915028125264,68.45491502812526,131.54508497187473,52.52286202023307,49.94103556284865,51.62190553016005,50.22152295354445
2000-07-31,50.00000000000003,49.99999999999997,69.99999999999997,130.00000000000003,54.53125236560863,47.07132961474238,50.71035350282625,53.22323061948967
2000-08-01,48.45491502812528,51.54508497187472,71.54508497187472,128.45491502812527,51.92130510523751,49.092067801658,48.56755042254045,51.99034388548753
2000-08-02,47.061073738537644,52.938926261462356,72.93892626146236,127.06107373853764,51.582835348313814,47.3550258262361,49.503441152901125,55.53877679601451
2000-08-03,45.954915028125264,54.045084971874736,74.04508497187473,125.95491502812527,50.98475066625706,46.06452800913897,50.596809598569294,57.7497227771718
2000-08-04,45.24471741852423,54.75528258147577,74.75528258147577,125.24471741852423,52.049324966327234,49.349542798551035,46.79909352423007,55.79960732522474
2000-08-07,45.0,55.0,75.0,125.0,50.49841668206526,47.259612208152596,45.53323555981313,55.666029891952526
2000-08-08,45.24471741852423,54.75528258147577,74.75528258147577,125.24471741852423,53.23312605999591,47.94088140593393,47.679700406546594,56.09310696496029
2000-08-09,45.954915028125264,54.045084971874736,74.04508497187474,125.95491502812526,51.73175504828139,48.95156078729803,47.6599709818167,56.985727431204786
2000-08-10,47.061073738537615,52.938926261462385,72.93892626146238,127.06107373853762,53.38509775684063,46.24838212604718,48.16363397124574,54.21307084273082
2000-08-11,48.45491502812524,51.54508497187476,71.54508497187476,128.45491502812524,51.53610075749769,46.90870771811497,52.83843867354856,52.688233046022674
2000-08-14,49.99999999999999,50.00000000000001,70.00000000000001,130.0,53.828585825827915,47.027266349641565,51.150731708625045,50.07790780000052
2000-08-15,51.545084971874736,48.454915028125264,68.45491502812527,131.54508497187473,51.1388998378719,47.972965033293704,56.062719757136016,49.69313714790383
2000-08-16,52.93892626146237,47.06107373853763,67.06107373853763,132.93892626146237,51.387769445032745,45.63390849057492,56.164789221422524,48.14466501822784
2000-08-17,54.04508497187473,45.95491502812527,65.95491502812527,134.04508497187473,52.16318164323307,49.22572892753232,57.07847457429302,49.13455757249136
2000-08-18,54.75528258147577,45.24471741852423,65.24471741852423,134.75528258147577,50.29637681827085,47.1734417289583,57.41489576974601,49.95987815262215
2000-08-21,55.0,45.0,65.0,135.0,52.02730458820244,47.77600097617962,59.49919319102235,46.85225331497167
2000-08-22,54.755282581475775,45.244717418524225,65.24471741852422,134.75528258147577,52.086009270944835,47.18451428061566,55.73370139588413,48.0201404866755
2000-08-23,54.04508497187475,45.95491502812525,65.95491502812526,134.04508497187476,51.51884408982434,45.77291063122708,54.367272076694206,50.69721184076686
2000-08-24,52.93892626146237,47.06107373853763,67.06107373853763,132.93892626146237,51.92605247646023,49.13981205288104,55.612947260849225,50.07972510119139
2000-08-25,51.545084971874736,48.454915028125264,68.45491502812526,131.54508497187473,52.88160838110249,47.72566547676593,52.854538292385236,52.85312996159044
2000-08-28,49.99999999999999,50.00000000000001,70.00000000000001,130.0,54.36624356531756,48.01598258566713,53.463886417738664,50.528019255470866
2000-08-29,48.454915028125285,51.545084971874715,71.54508497187472,128.45491502812527,51.71039618751385,47.435099054769786,51.10009842831062,55.53305305491324
2000-08-30,47.061073738537644,52.938926261462356,72.93892626146236,127.06107373853764,52.55126050583682,49.13723742993959,50.75197666999266,57.775640013211714
2000-08-31,45.954915028125264,54.045084971874736,74.04508497187473,125.95491502812527,53.089753344507365,47.74952767487019,49.34259232110768,55.941911393676456
2000-09-01,45.24471741852424,54.75528258147576,74.75528258147575,125.24471741852425,50.403226520224436,46.7714866316694,48.4642796155543,57.58031500030251
2000-09-04,45.0,55.0,75.0,125.0,51.06246949613967,45.18553801044193,49.07450234552889,56.05824383475735
2000-09-05,45.24471741852423,54.75528258147577,74.75528258147577,125.24471741852423,50.32752185457757,45.72530806660341,45.754443158475354,58.7173016003653
2000-09-06,45.954915028125264,54.045084971874736,74.04508497187474,125.95491502812526,54.1917755905028,48.30074013233662,49.64236038046764,58.23359262330808
2000-09-07,47.06107373853764,52.93892626146236,72.93892626146236,127.06107373853764,51.24794741399276,46.07483467700326,50.23763607343624,54.06835380761546
2000-09-08,48.45491502812524,51.54508497187476,71.54508497187476,128.45491502812524,54.562233459627386,46.08726326037001,49.72915253659716,54.702372456686874
2000-09-11,49.999999999999986,50.000000000000014,70.00000000000001,130.0,51.517478227046446,48.43690870723137,51.8151219369122,50.85641087228136
2000-09-12,51.545084971874736,48.454915028125264,68.45491502812527,131.54508497187473,54.689151987439786,47.49994573587369,54.53039055623806,50.921579718266784
2000-09-13,52.93892626146234,47.06107373853766,67.06107373853766,132.93892626146234,54.22406203074515,49.49735478252796,53.88231028826966,51.66535999649367
2000-09-14,54.04508497187472,45.95491502812528,65.95491502812527,134.04508497187473,52.32142472900955,49.20378898633932,58.15197666352501,48.590951687679826
2000-09-15,54.75528258147577,45.24471741852423,65.24471741852423,134.75528258147577,53.94332480567853,45.024215487372324,56.76594680816169,45.48913962366341
2000-09-18,55.0,45.0,65.0,135.0,53.519438190913,46.048201803242506,57.4513892169159,46.43296243284337
2000-09-19,54.75528258147577,45.24471741852423,65.24471741852423,134.75528258147577,54.26992366077271,47.18767834335013,58.119644382911574,45.428210739825246
2000-09-20,54.04508497187475,45.95491502812525,65.95491502812526,134.04508497187476,54.77654142297709,48.241832553768404,54.43731090630233,50.83135571194234
2000-09-21,52.93892626146238,47.06107373853762,67.06107373853763,132.93892626146237,52.300776282547986,46.30069103687314,56.83773065269711,49.264510310590715
2000-09-22,51.545084971874736,48.454915028125264,68.45491502812526,131.54508497187473,54.493511295497264,48.337205411692764,54.18584601765702,50.88545062920285
2000-09-25,50.00000000000003,49.99999999999997,69.99999999999997,130.00000000000003,51.02279714646954,47.82760907541716,52.474028299883145,54.68684259085698
2000-09-26,48.454915028125285,51.545084971874715,71.54508497187472,128.45491502812527,50.442631483213596,47.93708991759924,48.83359280611407,53.71577459993499
2000-09-27,47.061073738537644,52.938926261462356,72.93892626146236,127.06107373853764,51.53125513219504,47.09714468920981,52.022800391962676,53.764786774216056
2000-09-28,45.954915028125264,54.045084971874736,74.04508497187473,125.95491502812527,54.307333549600266,47.724977056613504,48.38905962204993,57.18326848684372
2000-09-29,45.24471741852423,54.75528258147577,74.75528258147577,125.24471741852423,53.778898213700145,46.628071309467224,49.39008739951569,57.804245695381105
2000-10-02,45.0,55.0,75.0,125.0,50.848681262150386,45.874123453309416,48.43491916135278,56.63764446317639
2000-10-03,45.24471741852423,54.75528258147577,74.75528258147577,125.24471741852423,53.59942682167754,46.33562520919739,48.17142456758468,58.59289644645287
2000-10-04,45.954915028125264,54.045084971874736,74.04508497187474,125.95491502812526,53.385118632353,49.454189869414,49.69407269685591,56.00566619753035
2000-10-05,47.06107373853761,52.93892626146239,72.93892626146238,127.06107373853762,53.00375094341336,48.633600237394184,50.87193746446047,54.99811632301918
2000-10-06,48.45491502812524,51.54508497187476,71.54508497187476,128.45491502812524,50.42301553736338,46.20225429245267,48.99299018359328,54.181381361950265
2000-10-09,49.999999999999986,50.000000000000014,70.00000000000001,130.0,51.18608792063448,47.71302264920807,54.949047957984554,54.78851208882487
2000-10-10,51.545084971874736,48.454915028125264,68.45491502812527,131.54508497187473,50.00151443917117,47.55646840940972,53.070727222744864,49.35992219281869
